"","user","user_url","rating_num","review_num","pos_dist","mixed_dist","neg_dist","avg_score"
"6882","ThrakoKimmerian","https://www.metacritic.com/user/ThrakoKimmerian",1,1,0,0,1,"0.0"
"6883","Santiagoc1489","https://www.metacritic.com/user/Santiagoc1489",2,2,1,0,0,"0.0"
"6884","Aceman","https://www.metacritic.com/user/Aceman",1,1,0,0,1,"0.0"
"6885","Nitrozh5035","https://www.metacritic.com/user/Nitrozh5035",1,1,0,0,1,"0.0"
"6886","amir13334577","https://www.metacritic.com/user/amir13334577",1,1,0,0,1,"0.0"
"6887","Hopli","https://www.metacritic.com/user/Hopli",1,1,0,0,1,"0.0"
"6888","Jackson109","https://www.metacritic.com/user/Jackson109",1,1,0,0,1,"0.0"
"6890","Dmytriy_3gp","https://www.metacritic.com/user/Dmytriy_3gp",1,1,1,0,0,"0.0"
"6891","WROB3L","https://www.metacritic.com/user/WROB3L",2,2,1,0,1,"0.0"
"6892","jakkevda","https://www.metacritic.com/user/jakkevda",4,4,2,0,2,"6.3"
"6893","martijnbove","https://www.metacritic.com/user/martijnbove",1,1,0,0,1,"0.0"
"6894","Logan1204","https://www.metacritic.com/user/Logan1204",1,1,0,1,0,"0.0"
"6895","MikasO4ka","https://www.metacritic.com/user/MikasO4ka",1,1,0,0,1,"0.0"
"6896","mugetsukch","https://www.metacritic.com/user/mugetsukch",1,1,0,0,1,"0.0"
"6897","Nahagugaga","https://www.metacritic.com/user/Nahagugaga",3,2,1,0,1,"0.0"
"6898","Suddenlysnakes","https://www.metacritic.com/user/Suddenlysnakes",1,1,0,0,1,"0.0"
"6899","solwitar","https://www.metacritic.com/user/solwitar",13,4,1,0,3,"4.6"
"6900","HypeChecked","https://www.metacritic.com/user/HypeChecked",1,1,0,0,1,"0.0"
"6901","Kriticizer","https://www.metacritic.com/user/Kriticizer",1,1,0,0,1,"0.0"
"6902","vvvvvvvvvvvvv","https://www.metacritic.com/user/vvvvvvvvvvvvv",2,1,0,0,1,"0.0"
"6903","geigrum","https://www.metacritic.com/user/geigrum",1,1,0,0,1,"0.0"
"6904","TacroTom","https://www.metacritic.com/user/TacroTom",1,1,0,0,1,"0.0"
"6905","Fa3fout","https://www.metacritic.com/user/Fa3fout",1,1,0,0,1,"0.0"
"6906","Ryeze13","https://www.metacritic.com/user/Ryeze13",1,1,0,0,1,"0.0"
"6907","NTxC","https://www.metacritic.com/user/NTxC",4,2,1,0,1,"7.0"
"6908","Sethman99","https://www.metacritic.com/user/Sethman99",1,1,0,0,1,"0.0"
"6909","Bariston","https://www.metacritic.com/user/Bariston",1,1,0,0,1,"0.0"
"6910","TerryP23","https://www.metacritic.com/user/TerryP23",1,1,0,0,1,"0.0"
"6911","Le-Blanc","https://www.metacritic.com/user/Le-Blanc",2,2,1,0,1,"0.0"
"6912","Andrudis","https://www.metacritic.com/user/Andrudis",119,36,4,0,28,"3.6"
"6913","Grimsyxd","https://www.metacritic.com/user/Grimsyxd",1,1,0,0,1,"0.0"
"6914","BgBdW0lf","https://www.metacritic.com/user/BgBdW0lf",1,1,0,0,1,"0.0"
"6915","SALVINI","https://www.metacritic.com/user/SALVINI",1,1,0,0,1,"0.0"
"6916","Marlim","https://www.metacritic.com/user/Marlim",27,23,17,0,6,"7.0"
"6917","exterminator05","https://www.metacritic.com/user/exterminator05",1,1,0,0,1,"0.0"
"6918","AokiNanuk","https://www.metacritic.com/user/AokiNanuk",2,2,0,0,2,"0.0"
"6919","honda_ryderz","https://www.metacritic.com/user/honda_ryderz",2,1,0,0,1,"0.0"
"6920","WJBenediThus","https://www.metacritic.com/user/WJBenediThus",8,4,2,0,2,"5.1"
"6921","Blink1192","https://www.metacritic.com/user/Blink1192",10,3,1,0,1,"0.0"
"6922","Flash-224","https://www.metacritic.com/user/Flash-224",5,1,0,0,1,"6.6"
"6923","DominusMezzorem","https://www.metacritic.com/user/DominusMezzorem",14,9,7,0,2,"5.7"
"6924","DmitryRussia","https://www.metacritic.com/user/DmitryRussia",1,1,0,0,1,"0.0"
"6925","umutsrcO0","https://www.metacritic.com/user/umutsrcO0",8,1,0,1,0,"8.8"
"6926","Heatabsorber","https://www.metacritic.com/user/Heatabsorber",2,1,1,0,0,"0.0"
"6927","ngv1404","https://www.metacritic.com/user/ngv1404",1,1,0,0,1,"0.0"
"6928","MKLynx","https://www.metacritic.com/user/MKLynx",1,1,0,0,1,"0.0"
"6929","watTF","https://www.metacritic.com/user/watTF",1,1,0,0,1,"0.0"
"6930","Pnutgg","https://www.metacritic.com/user/Pnutgg",1,1,0,0,1,"0.0"
"6931","Leeon1994","https://www.metacritic.com/user/Leeon1994",2,2,1,0,0,"0.0"
"6932","ThefenixJOTARO","https://www.metacritic.com/user/ThefenixJOTARO",1,1,0,0,1,"0.0"
"6933","Nkalantzis","https://www.metacritic.com/user/Nkalantzis",1,1,0,0,1,"0.0"
"6934","MrHands2020","https://www.metacritic.com/user/MrHands2020",2,2,1,0,1,"0.0"
"6935","Shuffur","https://www.metacritic.com/user/Shuffur",2,2,0,0,2,"0.0"
"6936","Vladimir47","https://www.metacritic.com/user/Vladimir47",1,1,0,0,1,"0.0"
"6937","Arbes","https://www.metacritic.com/user/Arbes",2,1,0,0,1,"0.0"
"6938","DvLzCrOsS","https://www.metacritic.com/user/DvLzCrOsS",0,0,0,0,0,"0.0"
"6939","LasangaCat","https://www.metacritic.com/user/LasangaCat",1,1,0,0,1,"0.0"
"6940","thomashartley25","https://www.metacritic.com/user/thomashartley25",1,1,0,0,1,"0.0"
"6941","PiloT69","https://www.metacritic.com/user/PiloT69",1,1,0,0,1,"0.0"
"6942","mishamavashi","https://www.metacritic.com/user/mishamavashi",3,3,2,0,1,"0.0"
"6943","Marhaj","https://www.metacritic.com/user/Marhaj",5,2,0,0,1,"0.0"
"6944","gorulez","https://www.metacritic.com/user/gorulez",253,2,0,0,2,"7.4"
"6945","snlp3rr","https://www.metacritic.com/user/snlp3rr",1,1,0,0,1,"0.0"
"6946","hlessi","https://www.metacritic.com/user/hlessi",1,1,0,0,1,"0.0"
"6947","Suicide547","https://www.metacritic.com/user/Suicide547",3,1,0,0,1,"0.0"
"6948","Scariott","https://www.metacritic.com/user/Scariott",1,1,0,0,1,"0.0"
"6949","HarshNoiseWall","https://www.metacritic.com/user/HarshNoiseWall",1,1,0,0,1,"0.0"
"6950","MrHOLLOW","https://www.metacritic.com/user/MrHOLLOW",1,1,0,0,1,"0.0"
"6951","Kondigong","https://www.metacritic.com/user/Kondigong",3,3,1,0,2,"0.0"
"6952","Logoff","https://www.metacritic.com/user/Logoff",1,1,0,0,1,"0.0"
"6953","Summer65535","https://www.metacritic.com/user/Summer65535",1,1,0,0,1,"0.0"
"6954","MaxOfSuburbia","https://www.metacritic.com/user/MaxOfSuburbia",1,1,0,0,1,"0.0"
"6955","Cote","https://www.metacritic.com/user/Cote",1,1,0,0,1,"0.0"
"6956","Mehdiretro","https://www.metacritic.com/user/Mehdiretro",1,1,0,0,1,"0.0"
"6957","Alternative4","https://www.metacritic.com/user/Alternative4",9,7,0,0,5,"2.1"
"6958","SyntaxSpekter","https://www.metacritic.com/user/SyntaxSpekter",1,1,0,0,1,"0.0"
"6959","glorytohk","https://www.metacritic.com/user/glorytohk",1,1,0,0,1,"0.0"
"6960","Jaller","https://www.metacritic.com/user/Jaller",1,1,0,0,1,"0.0"
"6961","blanky-kk","https://www.metacritic.com/user/blanky-kk",1,1,0,0,1,"0.0"
"6962","TheDruidsGrove","https://www.metacritic.com/user/TheDruidsGrove",1,1,0,0,1,"0.0"
"6963","Edski10","https://www.metacritic.com/user/Edski10",1,1,0,0,1,"0.0"
"6964","mattp1986","https://www.metacritic.com/user/mattp1986",1,1,1,0,0,"0.0"
"6965","RAGNAR26","https://www.metacritic.com/user/RAGNAR26",1,1,0,0,1,"0.0"
"6966","Arrakkoab2","https://www.metacritic.com/user/Arrakkoab2",1,1,0,0,1,"0.0"
"6967","Aaapchiii","https://www.metacritic.com/user/Aaapchiii",1,1,0,0,1,"0.0"
"6968","JJHambrama","https://www.metacritic.com/user/JJHambrama",1,1,0,0,1,"0.0"
"6969","Fena","https://www.metacritic.com/user/Fena",0,0,0,0,0,"0.0"
"6970","Qualquerum123","https://www.metacritic.com/user/Qualquerum123",1,1,0,0,1,"0.0"
"6971","Mallli","https://www.metacritic.com/user/Mallli",1,1,0,0,1,"0.0"
"6972","AMarshbelowA","https://www.metacritic.com/user/AMarshbelowA",20,5,2,1,0,"9.3"
"6973","Marze","https://www.metacritic.com/user/Marze",1,1,0,0,1,"0.0"
"6974","nick1008","https://www.metacritic.com/user/nick1008",3,3,1,0,2,"0.0"
"6975","Bruh21","https://www.metacritic.com/user/Bruh21",1,1,0,0,1,"0.0"
"6976","prowo","https://www.metacritic.com/user/prowo",1,1,0,0,1,"0.0"
"6977","patrickstar_5","https://www.metacritic.com/user/patrickstar_5",3,2,1,0,1,"0.0"
"6978","Bruce96","https://www.metacritic.com/user/Bruce96",1,1,0,0,1,"0.0"
"6979","ziyafurkan","https://www.metacritic.com/user/ziyafurkan",2,2,1,0,1,"0.0"
"6980","Antares_87","https://www.metacritic.com/user/Antares_87",5,5,0,0,4,"1.3"
"6981","Pickels888","https://www.metacritic.com/user/Pickels888",1,1,0,0,1,"0.0"
"6982","snopydog141","https://www.metacritic.com/user/snopydog141",1,1,0,0,1,"0.0"
"6983","sypro31","https://www.metacritic.com/user/sypro31",6,2,0,0,1,"0.0"
"6984","Ali77Auditorie","https://www.metacritic.com/user/Ali77Auditorie",1,1,0,0,1,"0.0"
"6985","AnitaDrakmanFY","https://www.metacritic.com/user/AnitaDrakmanFY",1,1,0,0,1,"0.0"
"6986","thissine","https://www.metacritic.com/user/thissine",1,1,0,0,1,"0.0"
"6987","Lolypoppy","https://www.metacritic.com/user/Lolypoppy",1,1,0,0,1,"0.0"
"6988","AhmadN","https://www.metacritic.com/user/AhmadN",1,1,0,0,1,"0.0"
"6989","ThisGameIsNotGo","https://www.metacritic.com/user/ThisGameIsNotGo",1,1,0,0,1,"0.0"
"6990","Papech","https://www.metacritic.com/user/Papech",1,1,0,0,1,"0.0"
"6991","Quiverwing","https://www.metacritic.com/user/Quiverwing",3,3,0,0,2,"0.0"
"6992","Vazamir","https://www.metacritic.com/user/Vazamir",1,1,0,0,1,"0.0"
"6993","HelmerK","https://www.metacritic.com/user/HelmerK",1,1,0,0,1,"0.0"
"6994","AbueLaKoO","https://www.metacritic.com/user/AbueLaKoO",7,7,5,1,1,"7.9"
"6995","Kekk0408","https://www.metacritic.com/user/Kekk0408",1,1,0,0,1,"0.0"
"6996","DTrixy","https://www.metacritic.com/user/DTrixy",2,2,1,0,1,"0.0"
"6997","Markarich","https://www.metacritic.com/user/Markarich",1,1,0,0,1,"0.0"
"6998","Kirnl","https://www.metacritic.com/user/Kirnl",6,6,1,0,5,"2.0"
"6999","NatoHoro","https://www.metacritic.com/user/NatoHoro",80,6,1,0,3,"5.1"
"7000","Mammad8980","https://www.metacritic.com/user/Mammad8980",1,1,0,0,1,"0.0"
"7001","Diablo82","https://www.metacritic.com/user/Diablo82",1,1,0,0,1,"0.0"
"7002","Wolf12711","https://www.metacritic.com/user/Wolf12711",1,1,0,0,1,"0.0"
"7023","bobhandsome","https://www.metacritic.com/user/bobhandsome",1,1,0,0,1,"0.0"
"7024","KyoyaGenm","https://www.metacritic.com/user/KyoyaGenm",2,2,1,0,1,"0.0"
"7025","fuwafoowa","https://www.metacritic.com/user/fuwafoowa",5,4,2,0,1,"0.0"
"7026","Randomreview77","https://www.metacritic.com/user/Randomreview77",1,1,0,0,1,"0.0"
"7027","YourSavior","https://www.metacritic.com/user/YourSavior",1,1,0,0,1,"0.0"
"7028","Somik","https://www.metacritic.com/user/Somik",1,1,0,0,1,"0.0"
"7029","o0x0o","https://www.metacritic.com/user/o0x0o",1,1,0,0,1,"0.0"
"7030","raybeart","https://www.metacritic.com/user/raybeart",1,1,0,0,1,"0.0"
"7031","billybb","https://www.metacritic.com/user/billybb",1,1,0,0,1,"0.0"
"7032","Elizondo","https://www.metacritic.com/user/Elizondo",5,5,0,0,5,"2.0"
"7033","JEWEL_soup","https://www.metacritic.com/user/JEWEL_soup",1,1,0,0,1,"0.0"
"7034","saveJoel","https://www.metacritic.com/user/saveJoel",1,1,0,0,1,"0.0"
"7035","hobbes_thomas","https://www.metacritic.com/user/hobbes_thomas",1,1,0,0,1,"0.0"
"7036","Morinmar","https://www.metacritic.com/user/Morinmar",1,1,0,0,1,"0.0"
"7037","kodolda22","https://www.metacritic.com/user/kodolda22",1,1,0,0,1,"0.0"
"7038","rensyphon","https://www.metacritic.com/user/rensyphon",9,9,4,0,2,"7.0"
"7039","prokotex2","https://www.metacritic.com/user/prokotex2",1,1,0,0,1,"0.0"
"7040","MEGameBoy","https://www.metacritic.com/user/MEGameBoy",3,3,0,0,3,"0.0"
"7041","Hugo_the_gamer","https://www.metacritic.com/user/Hugo_the_gamer",1,1,0,0,1,"0.0"
"7042","amir71189","https://www.metacritic.com/user/amir71189",1,1,0,0,1,"0.0"
"7043","RoyBatty943","https://www.metacritic.com/user/RoyBatty943",1,1,0,0,1,"0.0"
"7044","A7madGh","https://www.metacritic.com/user/A7madGh",2,2,0,0,2,"0.0"
"7045","Bubber","https://www.metacritic.com/user/Bubber",13,13,0,4,2,"5.2"
"7046","Kandem-Yee","https://www.metacritic.com/user/Kandem-Yee",1,1,0,0,1,"0.0"
"7047","Whitebearcow","https://www.metacritic.com/user/Whitebearcow",1,1,0,0,1,"0.0"
"7048","lolomgwtfkek","https://www.metacritic.com/user/lolomgwtfkek",1,1,0,0,1,"0.0"
"7049","UEBALOVO","https://www.metacritic.com/user/UEBALOVO",1,1,0,0,1,"0.0"
"7050","fadfgdaagafgaga","https://www.metacritic.com/user/fadfgdaagafgaga",1,1,0,0,1,"0.0"
"7051","Malinowykrol11","https://www.metacritic.com/user/Malinowykrol11",2,2,2,0,0,"0.0"
"7052","Pascamp","https://www.metacritic.com/user/Pascamp",7,7,3,0,2,"6.4"
"7053","Berseiya007","https://www.metacritic.com/user/Berseiya007",1,1,0,0,1,"0.0"
"7054","kekmen","https://www.metacritic.com/user/kekmen",1,1,0,0,1,"0.0"
"7055","Priestofhell","https://www.metacritic.com/user/Priestofhell",1,1,0,0,1,"0.0"
"7056","AgentFaulkner","https://www.metacritic.com/user/AgentFaulkner",1,1,0,0,1,"0.0"
"7057","td0073x","https://www.metacritic.com/user/td0073x",1,1,0,0,1,"0.0"
"7058","mgplayer","https://www.metacritic.com/user/mgplayer",1,1,0,0,1,"0.0"
"7059","wsharp91","https://www.metacritic.com/user/wsharp91",20,8,3,0,2,"6.9"
"7060","Diamantish","https://www.metacritic.com/user/Diamantish",2,1,0,0,1,"0.0"
"7061","Theninjagecko","https://www.metacritic.com/user/Theninjagecko",9,9,5,0,3,"5.5"
"7062","Richi7234","https://www.metacritic.com/user/Richi7234",2,1,0,0,1,"0.0"
"7063","6oni","https://www.metacritic.com/user/6oni",218,28,17,3,8,"5.9"
"7064","Ichhalt","https://www.metacritic.com/user/Ichhalt",2,1,0,0,1,"0.0"
"7065","MasterGug32","https://www.metacritic.com/user/MasterGug32",1,1,0,0,1,"0.0"
"7066","Singularity-o-","https://www.metacritic.com/user/Singularity-o-",1,1,0,0,1,"0.0"
"7067","mofo2","https://www.metacritic.com/user/mofo2",2,2,0,0,2,"0.0"
"7068","Syfin","https://www.metacritic.com/user/Syfin",6,6,4,0,2,"6.7"
"7069","Jaxx1212","https://www.metacritic.com/user/Jaxx1212",1,1,0,0,1,"0.0"
"7070","WildLife","https://www.metacritic.com/user/WildLife",3,3,0,1,2,"0.0"
"7071","aHyKaHaKa","https://www.metacritic.com/user/aHyKaHaKa",1,1,0,0,1,"0.0"
"7072","metros58","https://www.metacritic.com/user/metros58",1,1,0,0,1,"0.0"
"7073","6BMRTZ","https://www.metacritic.com/user/6BMRTZ",1,1,0,0,1,"0.0"
"7074","Rumin","https://www.metacritic.com/user/Rumin",4,4,0,0,4,"0.3"
"7075","Tiberius95","https://www.metacritic.com/user/Tiberius95",8,8,7,0,1,"8.8"
"7076","Kharga","https://www.metacritic.com/user/Kharga",2,1,0,0,1,"0.0"
"7077","adrian-cgmask","https://www.metacritic.com/user/adrian-cgmask",1,1,0,0,1,"0.0"
"7078","jag2424","https://www.metacritic.com/user/jag2424",2,1,0,0,1,"0.0"
"7079","OctavioMaya","https://www.metacritic.com/user/OctavioMaya",4,1,0,0,1,"2.5"
"7080","Kerry_M","https://www.metacritic.com/user/Kerry_M",1,1,0,0,1,"0.0"
"7081","Yesitsakash","https://www.metacritic.com/user/Yesitsakash",1,1,0,0,1,"0.0"
"7082","Hazelt","https://www.metacritic.com/user/Hazelt",1,1,0,0,1,"0.0"
"7083","Realmoni","https://www.metacritic.com/user/Realmoni",1,1,0,0,1,"0.0"
"7084","bilalo","https://www.metacritic.com/user/bilalo",16,2,0,0,2,"8.8"
"7085","Bertil","https://www.metacritic.com/user/Bertil",1,1,0,0,1,"0.0"
"7086","Juandelucas","https://www.metacritic.com/user/Juandelucas",2,2,1,1,0,"0.0"
"7087","Tutucoto","https://www.metacritic.com/user/Tutucoto",4,2,1,0,1,"8.0"
"7088","Berko","https://www.metacritic.com/user/Berko",1,1,0,0,1,"0.0"
"7089","Edubtrub","https://www.metacritic.com/user/Edubtrub",1,1,0,0,1,"0.0"
"7090","evenosup","https://www.metacritic.com/user/evenosup",2,1,0,0,1,"0.0"
"7091","A-Mazgooo","https://www.metacritic.com/user/A-Mazgooo",1,1,0,0,1,"0.0"
"7092","Tunisaiyan","https://www.metacritic.com/user/Tunisaiyan",1,1,0,0,1,"0.0"
"7093","HamsterBoi","https://www.metacritic.com/user/HamsterBoi",1,1,0,0,1,"0.0"
"7094","Jacobl202","https://www.metacritic.com/user/Jacobl202",1,1,0,0,1,"0.0"
"7095","Talb77","https://www.metacritic.com/user/Talb77",3,1,0,0,1,"0.0"
"7096","FusRoDahDovah","https://www.metacritic.com/user/FusRoDahDovah",1,1,0,0,1,"0.0"
"7097","LaGuchiy","https://www.metacritic.com/user/LaGuchiy",2,2,1,0,1,"0.0"
"7098","Yellowright","https://www.metacritic.com/user/Yellowright",1,1,0,0,1,"0.0"
"7099","kickinghail","https://www.metacritic.com/user/kickinghail",1,1,0,0,1,"0.0"
"7100","LillyCD","https://www.metacritic.com/user/LillyCD",1,1,0,0,1,"0.0"
"7101","Valera123321","https://www.metacritic.com/user/Valera123321",1,1,0,0,1,"0.0"
"7102","SeaDeeJoll","https://www.metacritic.com/user/SeaDeeJoll",2,1,0,0,1,"0.0"
"7103","HungryVovka","https://www.metacritic.com/user/HungryVovka",16,9,7,0,1,"7.5"
"7104","Kwanar1n","https://www.metacritic.com/user/Kwanar1n",1,1,0,0,1,"0.0"
"7105","R8_888","https://www.metacritic.com/user/R8_888",1,1,0,0,1,"0.0"
"7106","DaykoPogU","https://www.metacritic.com/user/DaykoPogU",1,1,0,0,1,"0.0"
"7107","Anapikus","https://www.metacritic.com/user/Anapikus",1,1,0,0,1,"0.0"
"7108","AeolosA","https://www.metacritic.com/user/AeolosA",1,1,0,0,1,"0.0"
"7109","Grzmot","https://www.metacritic.com/user/Grzmot",1,1,0,0,1,"0.0"
"7110","szosa","https://www.metacritic.com/user/szosa",1,1,0,0,1,"0.0"
"7111","Jordie","https://www.metacritic.com/user/Jordie",6,3,2,0,1,"4.8"
"7112","TheonP","https://www.metacritic.com/user/TheonP",1,1,0,0,1,"0.0"
"7113","XxrandomguyxX","https://www.metacritic.com/user/XxrandomguyxX",1,1,0,0,1,"0.0"
"7114","LastTry","https://www.metacritic.com/user/LastTry",1,1,0,0,1,"0.0"
"7115","tristan14","https://www.metacritic.com/user/tristan14",1,1,0,0,1,"0.0"
"7116","UnderratedFlame","https://www.metacritic.com/user/UnderratedFlame",1,1,0,0,1,"0.0"
"7117","reunion087","https://www.metacritic.com/user/reunion087",1,1,0,0,1,"0.0"
"7118","Gadza","https://www.metacritic.com/user/Gadza",1,1,0,0,1,"0.0"
"7119","Raluardo","https://www.metacritic.com/user/Raluardo",1,1,1,0,0,"0.0"
"7120","Danaro","https://www.metacritic.com/user/Danaro",2,2,0,0,1,"0.0"
"7121","Greendan","https://www.metacritic.com/user/Greendan",1,1,0,0,1,"0.0"
"7122","Farandr","https://www.metacritic.com/user/Farandr",1,1,0,0,1,"0.0"
"7123","UnsavoryTortois","https://www.metacritic.com/user/UnsavoryTortois",1,1,0,0,1,"0.0"
"7124","vicveg","https://www.metacritic.com/user/vicveg",21,1,0,0,1,"4.4"
"7125","dunch","https://www.metacritic.com/user/dunch",2,2,0,0,2,"0.0"
"7126","gameer","https://www.metacritic.com/user/gameer",13,11,3,0,8,"3.3"
"7127","Ham1dou","https://www.metacritic.com/user/Ham1dou",1,1,0,0,1,"0.0"
"7128","calebiam","https://www.metacritic.com/user/calebiam",1,1,0,0,1,"0.0"
"7129","Barney98","https://www.metacritic.com/user/Barney98",1,1,0,0,1,"0.0"
"7130","rosearistan","https://www.metacritic.com/user/rosearistan",1,1,1,0,0,"0.0"
"7131","metapph999","https://www.metacritic.com/user/metapph999",1,1,0,0,1,"0.0"
"7132","goodshep","https://www.metacritic.com/user/goodshep",1,1,0,0,1,"0.0"
"7133","SyriusZ","https://www.metacritic.com/user/SyriusZ",9,2,0,0,2,"5.3"
"7134","Neko90","https://www.metacritic.com/user/Neko90",1,1,0,0,1,"0.0"
"7135","Jaguar2020","https://www.metacritic.com/user/Jaguar2020",7,7,7,0,0,"7.9"
"7136","Radith","https://www.metacritic.com/user/Radith",4,1,0,0,1,"5.5"
"7137","webby317","https://www.metacritic.com/user/webby317",5,5,2,0,3,"3.8"
"7138","KlimOn","https://www.metacritic.com/user/KlimOn",1,1,0,0,1,"0.0"
"7139","CYMRAK","https://www.metacritic.com/user/CYMRAK",2,2,0,0,2,"0.0"
"7140","jkshdf63","https://www.metacritic.com/user/jkshdf63",1,1,0,0,1,"0.0"
"7141","Cano","https://www.metacritic.com/user/Cano",3,3,0,1,2,"0.0"
"7142","SarifJKane","https://www.metacritic.com/user/SarifJKane",52,9,3,0,3,"8.5"
"7143","rewqdr","https://www.metacritic.com/user/rewqdr",1,1,0,0,1,"0.0"
"7144","gusss10","https://www.metacritic.com/user/gusss10",0,0,0,0,0,"0.0"
"7145","Enfantdesabysse","https://www.metacritic.com/user/Enfantdesabysse",1,1,0,0,1,"0.0"
"7146","Yolo13","https://www.metacritic.com/user/Yolo13",1,1,0,0,1,"0.0"
"7147","TR4189","https://www.metacritic.com/user/TR4189",1,1,0,0,1,"0.0"
"7148","Jere85","https://www.metacritic.com/user/Jere85",21,1,0,0,1,"8.6"
"7149","masquez","https://www.metacritic.com/user/masquez",2,1,0,0,1,"0.0"
"7150","BigCriticHammer","https://www.metacritic.com/user/BigCriticHammer",1,1,0,0,1,"0.0"
"7151","Livvibop","https://www.metacritic.com/user/Livvibop",2,1,0,0,1,"0.0"
"7152","artiemaker","https://www.metacritic.com/user/artiemaker",3,3,1,0,2,"0.0"
"7153","sosucker","https://www.metacritic.com/user/sosucker",2,2,1,0,1,"0.0"
"7154","Jiren_The_Gray","https://www.metacritic.com/user/Jiren_The_Gray",1,1,0,0,1,"0.0"
"7155","DTanilG","https://www.metacritic.com/user/DTanilG",19,19,4,4,11,"3.5"
"7156","thymol1996","https://www.metacritic.com/user/thymol1996",1,1,0,0,1,"0.0"
"7157","Thomas232","https://www.metacritic.com/user/Thomas232",1,1,0,0,1,"0.0"
"7158","Warden11111","https://www.metacritic.com/user/Warden11111",1,1,0,0,1,"0.0"
"7159","Sam3dris","https://www.metacritic.com/user/Sam3dris",1,0,0,0,0,"0.0"
"7160","Albara_aloudah","https://www.metacritic.com/user/Albara_aloudah",1,1,0,0,1,"0.0"
"7161","Dudonger","https://www.metacritic.com/user/Dudonger",1,1,0,0,1,"0.0"
"7162","Passing_by","https://www.metacritic.com/user/Passing_by",1,1,0,0,1,"0.0"
"7163","spadw","https://www.metacritic.com/user/spadw",3,1,0,0,1,"0.0"
"7164","Pierrdunn","https://www.metacritic.com/user/Pierrdunn",1,1,0,0,1,"0.0"
"7165","pA1N","https://www.metacritic.com/user/pA1N",16,13,4,1,6,"5.1"
"7166","Aspyre","https://www.metacritic.com/user/Aspyre",1,1,0,0,1,"0.0"
"7167","KeeganProjectRU","https://www.metacritic.com/user/KeeganProjectRU",1,1,0,1,0,"0.0"
"7168","AmineNr","https://www.metacritic.com/user/AmineNr",1,1,0,1,0,"0.0"
"7169","bansheemaster","https://www.metacritic.com/user/bansheemaster",8,4,1,0,2,"2.3"
"7170","SyntaxZero","https://www.metacritic.com/user/SyntaxZero",7,7,3,3,1,"6.1"
"7171","LanceDanceVance","https://www.metacritic.com/user/LanceDanceVance",1,1,0,0,1,"0.0"
